month,market,channel,product,product_cost,freight_cost,tariff_cost,warehouse_cost
2025-06,Germany,Amazon,Wet-Dry Vacuum,343090.46,29078.34,14539.17,10904.38
2025-06,Germany,Amazon,Stick Vacuum,197143.68,15920.55,7960.27,5970.2
2025-06,Germany,Amazon,Washer-Dryer,152833.19,11876.76,5938.38,4453.79
2025-06,Germany,Amazon,Other Smart Home,170867.82,14512.14,7256.07,5442.05
2025-06,Germany,Official Website,Robot Vacuum,422798.44,36245.86,18122.93,13592.2
2025-06,Germany,Official Website,Wet-Dry Vacuum,142288.32,11695.58,5847.79,4385.84
2025-06,Germany,Official Website,Stick Vacuum,83142.44,6601.76,3300.88,2475.66
2025-06,Germany,Official Website,Washer-Dryer,70017.74,5258.43,2629.21,1971.91
2025-06,Germany,Official Website,Other Smart Home,72431.65,6084.22,3042.11,2281.58
2025-06,Germany,Offline Retail,Robot Vacuum,540438.54,49181.27,24590.64,18442.98
2025-06,Germany,Offline Retail,Wet-Dry Vacuum,193770.28,16444.83,8222.41,6166.81
2025-06,Germany,Offline Retail,Stick Vacuum,118418.18,9472.95,4736.47,3552.36
2025-06,Germany,Offline Retail,Washer-Dryer,94302.83,7492.14,3746.07,2809.55
2025-06,Germany,Offline Retail,Other Smart Home,88048.83,7449.2,3724.6,2793.45
2025-06,Germany,Distributors,Robot Vacuum,523880.83,47299.55,23649.77,17737.33
2025-06,Germany,Distributors,Wet-Dry Vacuum,175876.96,13778.23,6889.12,5166.84
2025-06,Germany,Distributors,Stick Vacuum,93096.82,8123.76,4061.88,3046.41
2025-06,Germany,Distributors,Washer-Dryer,80014.72,6188.33,3094.16,2320.62
2025-06,Germany,Distributors,Other Smart Home,84918.91,6728.25,3364.12,2523.09
2025-06,Germany,Other E-commerce,Robot Vacuum,291428.01,25810.37,12905.18,9678.89
2025-06,Germany,Other E-commerce,Roborock H1 (Unreleased),96986.14,7903.54,3951.77,2963.83
2025-06,Germany,Other E-commerce,Stick Vacuum,49340.47,3935.45,1967.73,1475.79
2025-06,Germany,Other E-commerce,Washer-Dryer,44820.41,3518.16,1759.08,1319.31
2025-06,Germany,Other E-commerce,Other Smart Home,46436.87,4148.78,2074.39,1555.79
2025-06,United Kingdom,Amazon,Robot Vacuum,567822.06,50163.88,25081.94,18811.45
2025-06,United Kingdom,Amazon,Wet-Dry Vacuum,198148.37,16905.73,8452.86,6339.65
2025-06,United Kingdom,Amazon,Stick Vacuum,112022.5,9182.27,4591.13,3443.35
2025-06,United Kingdom,Amazon,Washer-Dryer,88957.53,6946.88,3473.44,2605.08
2025-06,United Kingdom,Amazon,Other Smart Home,109945.86,8706.41,4353.21,3264.9
2025-06,United Kingdom,Official Website,Robot Vacuum,256511.52,21266.73,10633.37,7975.02
2025-06,United Kingdom,Official Website,Wet-Dry Vacuum,80251.32,6644.31,3322.16,2491.62
2025-06,United Kingdom,Official Website,Stick Vacuum,46666.95,3786.15,1893.07,1419.8
2025-06,United Kingdom,Official Website,Roborock H1 (Unreleased),34271.74,2960.53,1480.27,1110.2
2025-06,United Kingdom,Official Website,Other Smart Home,42038.32,3454.63,1727.32,1295.49
2025-06,United Kingdom,Offline Retail,Robot Vacuum,331109.29,27937.63,13968.82,10476.61
2025-06,United Kingdom,Offline Retail,Wet-Dry Vacuum,107491.76,9024.61,4512.31,3384.23
2025-06,United Kingdom,Offline Retail,Stick Vacuum,67962.11,5854.83,2927.41,2195.56
2025-06,United Kingdom,Offline Retail,Washer-Dryer,57252.67,4317.27,2158.63,1618.98
2025-06,United Kingdom,Offline Retail,Other Smart Home,58612.11,4744.1,2372.05,1779.04
2025-06,United Kingdom,Distributors,Robot Vacuum,305684.95,28529.29,14264.64,10698.48
2025-06,United Kingdom,Distributors,Wet-Dry Vacuum,126757.5,10507.49,5253.75,3940.31
2025-06,United Kingdom,Distributors,Stick Vacuum,70066.23,5530.43,2765.22,2073.91
2025-06,United Kingdom,Distributors,Washer-Dryer,54154.66,4174.9,2087.45,1565.59
2025-06,United Kingdom,Distributors,Other Smart Home,62483.59,5333.49,2666.75,2000.06
2025-06,United Kingdom,Other E-commerce,Robot Vacuum,168392.52,14525.51,7262.76,5447.07
2025-06,United Kingdom,Other E-commerce,Wet-Dry Vacuum,55152.25,4652.32,2326.16,1744.62
2025-06,United Kingdom,Other E-commerce,Stick Vacuum,32392.67,2712.26,1356.13,1017.1
2025-06,United Kingdom,Other E-commerce,Washer-Dryer,26796.02,2196.27,1098.13,823.6
2025-06,United Kingdom,Other E-commerce,Other Smart Home,28588.32,2295.53,1147.77,860.82
2025-06,Japan,Amazon,Robot Vacuum,815174.05,71143.76,35571.88,26678.91
2025-06,Japan,Amazon,Wet-Dry Vacuum,319154.5,26526.2,13263.1,9947.32
2025-06,Japan,Amazon,Stick Vacuum,166278.44,13480.33,6740.16,5055.12
2025-06,Japan,Amazon,Washer-Dryer,134531.9,10515.49,5257.74,3943.31
2025-06,Japan,Amazon,Other Smart Home,141225.97,12161.3,6080.65,4560.49
2025-06,Japan,Official Website,Robot Vacuum,315594.95,28420.75,14210.38,10657.78
2025-06,Japan,Official Website,Wet-Dry Vacuum,116447.25,10363.05,5181.53,3886.15
2025-06,Japan,Official Website,Stick Vacuum,64211.03,5252.88,2626.44,1969.83
2025-06,Japan,Official Website,Washer-Dryer,53029.09,4117.57,2058.78,1544.09
2025-06,Japan,Official Website,Other Smart Home,61333.62,5019.3,2509.65,1882.24
2025-06,Japan,Offline Retail,Robot Vacuum,500343.35,44528.3,22264.15,16698.11
2025-06,Japan,Offline Retail,Wet-Dry Vacuum,181439.68,14767.8,7383.9,5537.92
2025-06,Japan,Offline Retail,Stick Vacuum,97796.72,7519.4,3759.7,2819.77
2025-06,Japan,Offline Retail,Washer-Dryer,77895.92,5807.63,2903.82,2177.86
2025-06,Japan,Offline Retail,Other Smart Home,92019.97,7561.6,3780.8,2835.6
2025-06,Japan,Distributors,Robot Vacuum,456793.15,40589.39,20294.7,15221.02
2025-06,Japan,Distributors,Wet-Dry Vacuum,167085.44,14345.89,7172.95,5379.71
2025-06,Japan,Distributors,Stick Vacuum,98149.86,7681.47,3840.74,2880.55
2025-06,Japan,Distributors,Washer-Dryer,83503.43,6115.18,3057.59,2293.19
2025-06,Japan,Distributors,Other Smart Home,90370.59,7454.38,3727.19,2795.39
2025-06,Japan,Other E-commerce,Robot Vacuum,253370.88,21296.91,10648.45,7986.34
2025-06,Japan,Other E-commerce,Wet-Dry Vacuum,76489.84,6679.87,3339.94,2504.95
2025-06,Japan,Other E-commerce,Stick Vacuum,45254.22,3750.19,1875.09,1406.32
2025-06,Japan,Other E-commerce,Washer-Dryer,42489.11,3186.64,1593.32,1194.99
2025-06,Japan,Other E-commerce,Other Smart Home,41305.02,3415.01,1707.5,1280.63
2025-06,Rest of Europe,Amazon,Robot Vacuum,918466.78,78545.73,98182.17,29454.65
2025-06,Rest of Europe,Amazon,Wet-Dry Vacuum,300880.12,25084.99,31356.23,9406.87
2025-06,Rest of Europe,Amazon,Stick Vacuum,167844.68,13786.57,17233.21,5169.96
2025-06,Rest of Europe,Amazon,Washer-Dryer,135535.46,10493.04,13116.3,3934.89
2025-06,Rest of Europe,Amazon,Other Smart Home,165287.41,14437.81,18047.26,5414.18
2025-06,Rest of Europe,Official Website,Robot Vacuum,345251.87,31764.53,39705.66,11911.7
2025-06,Rest of Europe,Official Website,Wet-Dry Vacuum,128026.64,10366.46,12958.08,3887.42
2025-06,Rest of Europe,Official Website,Stick Vacuum,76062.49,5929.74,7412.17,2223.65
2025-06,Rest of Europe,Official Website,Washer-Dryer,63901.35,4862.54,6078.17,1823.45
2025-06,Rest of Europe,Official Website,Other Smart Home,62388.66,5482.11,6852.64,2055.79
2025-06,Rest of Europe,Offline Retail,Robot Vacuum,480262.33,43153.98,53942.48,16182.74
2025-06,Rest of Europe,Offline Retail,Wet-Dry Vacuum,166950.76,14443.36,18054.2,5416.26
2025-06,Rest of Europe,Offline Retail,Stick Vacuum,101121.35,7813.91,9767.39,2930.22
2025-06,Rest of Europe,Offline Retail,Washer-Dryer,87344.3,6838.55,8548.18,2564.46
2025-06,Rest of Europe,Offline Retail,Other Smart Home,84698.8,7295.88,9119.85,2735.95
2025-06,Rest of Europe,Distributors,Robot Vacuum,526624.65,46769.27,58461.59,17538.48
2025-06,Rest of Europe,Distributors,Wet-Dry Vacuum,184599.84,15684.54,19605.67,5881.7
2025-06,Rest of Europe,Distributors,Stick Vacuum,108436.07,8305.2,10381.5,3114.45
2025-06,Rest of Europe,Distributors,Washer-Dryer,78284.32,6157.61,7697.01,2309.1
2025-06,Rest of Europe,Distributors,Other Smart Home,86862.1,7555.67,9444.59,2833.38
2025-06,Rest of Europe,Other E-commerce,Robot Vacuum,222459.66,21139.54,26424.43,7927.33
2025-06,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,87693.65,7314.56,9143.2,2742.96
2025-06,Rest of Europe,Other E-commerce,Stick Vacuum,51520.7,4192.33,5240.41,1572.12
2025-06,Rest of Europe,Other E-commerce,Washer-Dryer,39339.9,3161.68,3952.1,1185.63
2025-06,Rest of Europe,Other E-commerce,Other Smart Home,44840.35,3607.98,4509.97,1352.99
2025-06,Rest of Asia,Amazon,Robot Vacuum,764143.9,66590.93,33295.46,24971.6
2025-06,Rest of Asia,Amazon,Wet-Dry Vacuum,237759.03,19830.04,9915.02,7436.26
2025-06,Rest of Asia,Amazon,Stick Vacuum,127130.49,9770.53,4885.27,3663.95
2025-06,Rest of Asia,Amazon,Washer-Dryer,117918.08,8893.85,4446.92,3335.19
2025-06,Rest of Asia,Amazon,Other Smart Home,115002.91,9826.14,4913.07,3684.8
2025-06,Rest of Asia,Official Website,Robot Vacuum,293402.31,26919.46,13459.73,10094.8
2025-06,Rest of Asia,Official Website,Wet-Dry Vacuum,104061.92,8464.12,4232.06,3174.05
2025-06,Rest of Asia,Official Website,Stick Vacuum,56225.89,4445.21,2222.61,1666.95
2025-06,Rest of Asia,Official Website,Washer-Dryer,48978.21,3748.47,1874.23,1405.67
2025-06,Rest of Asia,Official Website,Other Smart Home,47720.59,4080.34,2040.17,1530.13
2025-06,Rest of Asia,Offline Retail,Robot Vacuum,387354.82,33814.81,16907.41,12680.55
2025-06,Rest of Asia,Offline Retail,Wet-Dry Vacuum,136606.74,11647.89,5823.95,4367.96
2025-06,Rest of Asia,Offline Retail,Stick Vacuum,75895.12,6090.24,3045.12,2283.84
2025-06,Rest of Asia,Offline Retail,Washer-Dryer,60933.83,4492.22,2246.11,1684.58
2025-06,Rest of Asia,Offline Retail,Other Smart Home,64628.48,5494.64,2747.32,2060.49
2025-06,Rest of Asia,Distributors,Robot Vacuum,359890.03,33574.6,16787.3,12590.47
2025-06,Rest of Asia,Distributors,Wet-Dry Vacuum,130826.17,11257.66,5628.83,4221.62
2025-06,Rest of Asia,Distributors,Stick Vacuum,81112.8,6301.07,3150.53,2362.9
2025-06,Rest of Asia,Distributors,Washer-Dryer,63393.94,4839.47,2419.74,1814.8
2025-06,Rest of Asia,Distributors,Other Smart Home,69934.38,5850.49,2925.24,2193.93
2025-06,Rest of Asia,Other E-commerce,Robot Vacuum,188372.0,17003.87,8501.94,6376.45
2025-06,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,63414.55,5208.7,2604.35,1953.26
2025-06,Rest of Asia,Other E-commerce,Stick Vacuum,36080.17,2961.86,1480.93,1110.7
2025-06,Rest of Asia,Other E-commerce,Washer-Dryer,32928.86,2509.97,1254.99,941.24
2025-06,Rest of Asia,Other E-commerce,Other Smart Home,31389.71,2674.48,1337.24,1002.93
2025-07,China,Amazon,Robot Vacuum,5904649.92,539383.24,269691.62,202268.72
2025-07,China,Amazon,Wet-Dry Vacuum,2150520.41,182704.18,91352.09,68514.07
2025-07,China,Amazon,Stick Vacuum,1113596.99,90102.51,45051.26,33788.44
2025-07,China,Amazon,Washer-Dryer,918449.44,70753.6,35376.8,26532.6
2025-07,China,Amazon,Other Smart Home,974322.44,80624.03,40312.02,30234.01
2025-07,China,Official Website,Robot Vacuum,2336286.76,233507.8,116753.9,87565.42
2025-07,China,Official Website,Wet-Dry Vacuum,1037926.11,88641.59,44320.79,33240.59
2025-07,China,Official Website,Stick Vacuum,524131.24,42428.92,21214.46,15910.84
2025-07,China,Official Website,Washer-Dryer,478952.47,35250.86,17625.43,13219.07
2025-07,China,Official Website,Other Smart Home,491437.62,42324.45,21162.23,15871.67
2025-07,China,Offline Retail,Robot Vacuum,4078497.18,360771.11,180385.56,135289.17
2025-07,China,Offline Retail,Wet-Dry Vacuum,1423145.32,113504.66,56752.33,42564.25
2025-07,China,Offline Retail,Stick Vacuum,750599.28,62510.16,31255.08,23441.31
2025-07,China,Offline Retail,Washer-Dryer,644287.76,48981.67,24490.83,18368.13
2025-07,China,Offline Retail,Other Smart Home,651161.17,55601.66,27800.83,20850.62
2025-07,China,Distributors,Robot Vacuum,3223973.0,290980.54,145490.27,109117.7
2025-07,China,Distributors,Wet-Dry Vacuum,1162600.81,99275.27,49637.64,37228.23
2025-07,China,Distributors,Stick Vacuum,668650.34,54692.85,27346.42,20509.82
2025-07,China,Distributors,Washer-Dryer,606470.9,43129.75,21564.87,16173.65
2025-07,China,Distributors,Other Smart Home,632113.97,51374.66,25687.33,19265.5
2025-07,China,Other E-commerce,Robot Vacuum,1852156.41,159368.65,79684.33,59763.24
2025-07,China,Other E-commerce,Wet-Dry Vacuum,679041.09,55763.7,27881.85,20911.39
2025-07,China,Other E-commerce,Stick Vacuum,323637.49,27201.79,13600.9,10200.67
2025-07,China,Other E-commerce,Washer-Dryer,300640.78,22855.41,11427.7,8570.78
2025-07,China,Other E-commerce,Other Smart Home,310067.2,25033.17,12516.58,9387.44
2025-07,United States,Amazon,Robot Vacuum,1762896.08,160819.16,201023.95,60307.19
2025-07,United States,Amazon,Wet-Dry Vacuum,703329.97,56961.24,71201.56,21360.47
2025-07,United States,Amazon,Roborock H1 (Unreleased),371856.64,30346.82,37933.53,11380.06
2025-07,United States,Amazon,Washer-Dryer,306417.85,22329.93,27912.41,8373.72
2025-07,United States,Amazon,Other Smart Home,342827.63,28931.58,36164.48,10849.34
2025-07,United States,Official Website,Robot Vacuum,806838.1,74160.94,92701.17,27810.35
2025-07,United States,Official Website,Wet-Dry Vacuum,276772.67,23317.36,29146.69,8744.01
2025-07,United States,Official Website,Stick Vacuum,162639.07,12473.91,15592.39,4677.72
2025-07,United States,Official Website,Washer-Dryer,126394.29,10286.9,12858.62,3857.59
2025-07,United States,Official Website,Other Smart Home,139951.18,12434.15,15542.69,4662.81
2025-07,United States,Offline Retail,Robot Vacuum,1189903.77,105486.32,131857.91,39557.37
2025-07,United States,Offline Retail,Wet-Dry Vacuum,370214.96,31266.39,39082.99,11724.9
2025-07,United States,Offline Retail,Stick Vacuum,210157.0,16808.66,21010.83,6303.25
2025-07,United States,Offline Retail,Washer-Dryer,191769.35,14344.68,17930.85,5379.26
2025-07,United States,Offline Retail,Other Smart Home,172389.3,14607.93,18259.92,5477.97
2025-07,United States,Distributors,Robot Vacuum,986371.04,92897.34,116121.68,34836.5
2025-07,United States,Distributors,Wet-Dry Vacuum,380999.17,29915.1,37393.88,11218.16
2025-07,United States,Distributors,Stick Vacuum,189884.47,15659.23,19574.04,5872.21
2025-07,United States,Distributors,Washer-Dryer,175744.16,13962.38,17452.98,5235.89
2025-07,United States,Distributors,Other Smart Home,184801.01,14906.51,18633.13,5589.94
2025-07,United States,Other E-commerce,Robot Vacuum,425860.66,38296.01,47870.02,14361.0
2025-07,United States,Other E-commerce,Wet-Dry Vacuum,175045.13,14614.89,18268.61,5480.58
2025-07,United States,Other E-commerce,Stick Vacuum,112240.42,8851.04,11063.8,3319.14
2025-07,United States,Other E-commerce,Washer-Dryer,94558.62,7044.73,8805.92,2641.77
2025-07,United States,Other E-commerce,Other Smart Home,84944.88,7150.27,8937.84,2681.35
2025-07,Germany,Amazon,Robot Vacuum,873977.26,74298.94,37149.47,27862.1
2025-07,Germany,Amazon,Wet-Dry Vacuum,291782.39,25979.83,12989.92,9742.44
2025-07,Germany,Amazon,Stick Vacuum,188747.84,14763.32,7381.66,5536.24
2025-07,Germany,Amazon,Washer-Dryer,152993.11,12072.76,6036.38,4527.29
2025-07,Germany,Amazon,Other Smart Home,159083.0,12732.73,6366.37,4774.78
2025-07,Germany,Official Website,Robot Vacuum,354830.97,31406.7,15703.35,11777.51
2025-07,Germany,Official Website,Wet-Dry Vacuum,121175.69,10306.02,5153.01,3864.76
2025-07,Germany,Official Website,Stick Vacuum,75278.54,5904.86,2952.43,2214.32
2025-07,Germany,Official Website,Washer-Dryer,64949.84,4865.76,2432.88,1824.66
2025-07,Germany,Official Website,Other Smart Home,68748.26,5620.78,2810.39,2107.79
2025-07,Germany,Offline Retail,Robot Vacuum,503862.89,46215.45,23107.72,17330.79
2025-07,Germany,Offline Retail,Wet-Dry Vacuum,164186.5,13883.81,6941.9,5206.43
2025-07,Germany,Offline Retail,Stick Vacuum,97623.97,7810.87,3905.44,2929.08
2025-07,Germany,Offline Retail,Washer-Dryer,78184.89,6021.68,3010.84,2258.13
2025-07,Germany,Offline Retail,Other Smart Home,75880.76,6184.3,3092.15,2319.11
2025-07,Germany,Distributors,Robot Vacuum,495762.29,46902.9,23451.45,17588.59
2025-07,Germany,Distributors,Wet-Dry Vacuum,176913.09,14596.36,7298.18,5473.63
2025-07,Germany,Distributors,Stick Vacuum,102256.75,8252.33,4126.17,3094.62
2025-07,Germany,Distributors,Washer-Dryer,85537.13,6749.56,3374.78,2531.09
2025-07,Germany,Distributors,Other Smart Home,80063.76,6823.98,3411.99,2558.99
2025-07,Germany,Other E-commerce,Robot Vacuum,252001.26,22545.22,11272.61,8454.46
2025-07,Germany,Other E-commerce,Wet-Dry Vacuum,71195.54,6651.55,3325.77,2494.33
2025-07,Germany,Other E-commerce,Stick Vacuum,48953.29,4000.43,2000.21,1500.16
2025-07,Germany,Other E-commerce,Washer-Dryer,37217.19,2940.11,1470.06,1102.54
2025-07,Germany,Other E-commerce,Other Smart Home,44269.1,3631.05,1815.53,1361.65
2025-07,United Kingdom,Amazon,Robot Vacuum,548379.94,49952.01,24976.01,18732.01
2025-07,United Kingdom,Amazon,Wet-Dry Vacuum,177417.97,14880.86,7440.43,5580.32
2025-07,United Kingdom,Amazon,Stick Vacuum,107696.04,8234.68,4117.34,3088.0
2025-07,United Kingdom,Amazon,Washer-Dryer,92841.06,6934.75,3467.38,2600.53
2025-07,United Kingdom,Amazon,Other Smart Home,100666.0,8167.75,4083.87,3062.91
2025-07,United Kingdom,Official Website,Robot Vacuum,229113.34,20675.69,10337.84,7753.38
2025-07,United Kingdom,Official Website,Wet-Dry Vacuum,84032.05,6890.42,3445.21,2583.91
2025-07,United Kingdom,Official Website,Stick Vacuum,48129.07,3877.53,1938.77,1454.08
2025-07,United Kingdom,Official Website,Washer-Dryer,39088.18,3024.58,1512.29,1134.22
2025-07,United Kingdom,Official Website,Other Smart Home,40220.27,3310.99,1655.5,1241.62
2025-07,United Kingdom,Offline Retail,Robot Vacuum,306728.44,27761.96,13880.98,10410.74
2025-07,United Kingdom,Offline Retail,Wet-Dry Vacuum,107343.37,8561.8,4280.9,3210.67
2025-07,United Kingdom,Offline Retail,Stick Vacuum,53390.39,4291.85,2145.92,1609.44
2025-07,United Kingdom,Offline Retail,Washer-Dryer,54401.98,4108.55,2054.28,1540.71
2025-07,United Kingdom,Offline Retail,Other Smart Home,59211.36,4727.83,2363.91,1772.93
2025-07,United Kingdom,Distributors,Robot Vacuum,290042.33,25007.57,12503.78,9377.84
2025-07,United Kingdom,Distributors,Wet-Dry Vacuum,102128.37,8886.3,4443.15,3332.36
2025-07,United Kingdom,Distributors,Stick Vacuum,66896.28,5281.21,2640.61,1980.46
2025-07,United Kingdom,Distributors,Washer-Dryer,51125.44,3834.85,1917.43,1438.07
2025-07,United Kingdom,Distributors,Other Smart Home,51167.63,4152.86,2076.43,1557.32
2025-07,United Kingdom,Other E-commerce,Robot Vacuum,163815.95,15064.56,7532.28,5649.21
2025-07,United Kingdom,Other E-commerce,Wet-Dry Vacuum,52513.31,4464.1,2232.05,1674.04
2025-07,United Kingdom,Other E-commerce,Stick Vacuum,31672.91,2460.42,1230.21,922.66
2025-07,United Kingdom,Other E-commerce,Washer-Dryer,25415.7,2000.78,1000.39,750.29
2025-07,United Kingdom,Other E-commerce,Other Smart Home,26122.25,2196.6,1098.3,823.73
2025-07,Japan,Amazon,Robot Vacuum,878900.74,74597.8,37298.9,27974.18
2025-07,Japan,Amazon,Wet-Dry Vacuum,284262.6,23722.57,11861.28,8895.96
2025-07,Japan,Amazon,Stick Vacuum,160826.2,13152.87,6576.44,4932.33
2025-07,Japan,Amazon,Washer-Dryer,124596.37,9843.5,4921.75,3691.31
2025-07,Japan,Amazon,Other Smart Home,152021.92,12543.29,6271.65,4703.73
2025-07,Japan,Official Website,Robot Vacuum,320328.71,29659.89,14829.95,11122.46
2025-07,Japan,Official Website,Wet-Dry Vacuum,135298.18,11359.13,5679.57,4259.68
2025-07,Japan,Official Website,Stick Vacuum,69728.96,5523.1,2761.55,2071.16
2025-07,Japan,Official Website,Washer-Dryer,56590.34,4189.81,2094.9,1571.18
2025-07,Japan,Official Website,Other Smart Home,58670.61,4793.23,2396.61,1797.46
2025-07,Japan,Offline Retail,Robot Vacuum,458112.46,41612.53,20806.26,15604.7
2025-07,Japan,Offline Retail,Wet-Dry Vacuum,156148.93,12568.1,6284.05,4713.04
2025-07,Japan,Offline Retail,Stick Vacuum,97479.76,7869.09,3934.54,2950.91
2025-07,Japan,Offline Retail,Washer-Dryer,72824.89,5817.58,2908.79,2181.59
2025-07,Japan,Offline Retail,Other Smart Home,88403.5,7405.18,3702.59,2776.94
2025-07,Japan,Distributors,Robot Vacuum,473786.4,40372.47,20186.24,15139.68
2025-07,Japan,Distributors,Wet-Dry Vacuum,173424.36,14380.74,7190.37,5392.78
2025-07,Japan,Distributors,Stick Vacuum,94208.59,7533.86,3766.93,2825.2
2025-07,Japan,Distributors,Washer-Dryer,85415.61,6262.82,3131.41,2348.56
2025-07,Japan,Distributors,Other Smart Home,79489.42,6921.32,3460.66,2595.5
2025-07,Japan,Other E-commerce,Robot Vacuum,204045.9,18865.0,9432.5,7074.37
2025-07,Japan,Other E-commerce,Wet-Dry Vacuum,76591.5,6707.79,3353.89,2515.42
2025-07,Japan,Other E-commerce,Stick Vacuum,44045.9,3484.72,1742.36,1306.77
2025-07,Japan,Other E-commerce,Washer-Dryer,36294.49,2778.01,1389.0,1041.75
